TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16
2.979057196491034,2.6311997135069483,2.3984015942822694,2.19184381888671,1.0573546277962578,0.6173622394834908,0.791634703574875,0.678736040111577,0.6906728665468904,0.33311521251741283,0.3119348193450655,0.25097469532742167,0.05631831096922468,0.03512438815522145,0.03561902199909994,0.004510438583963605
2.989273197963996,2.6414134224002375,2.408629372590781,2.2020589195370235,1.0573546277962578,0.6275769386295984,0.8120675598336824,0.6991671189457485,0.700888868019856,0.3535426303039877,0.32216259765358046,0.2611897959777352,0.06653296726337743,0.04533908730132907,0.03561902199909994,0.004510438583963605
3.019921202382889,2.672054549080098,2.4393127075163292,2.2224891208376505,1.0675692840904105,0.6377916377757096,0.8222839879630826,0.6991671189457485,0.7111048694928215,0.36375633919727335,0.3323903759620954,0.2714048966280487,0.06653296726337743,0.04533908730132907,0.04583545012850365,0.014725978001049356
3.0301372038558583,2.682268257973387,2.4495404858248477,2.2429193221382704,1.087998596678716,0.6480063369218207,0.8222839879630826,0.7093826583628307,0.7111048694928215,0.36375633919727335,0.3323903759620954,0.2714048966280487,0.07674762355753373,0.04533908730132907,0.04583545012850365,0.024941517418135106
3.0505692068017822,2.6924819668666693,2.459768264133359,2.253134422788584,1.0982132529728688,0.6582210360679284,0.8325004160924863,0.7195981977799164,0.7213208709657835,0.37397004809056256,0.34261815427061393,0.2816199972783586,0.07674762355753373,0.055553786447440245,0.04583545012850365,0.014725978001049356
3.0505692068017822,2.7026956757599585,2.4699960424418776,2.2633495234388974,1.1084279092670215,0.6582210360679284,0.84271684422189,0.7298137371970022,0.731536872438749,0.37397004809056256,0.34261815427061393,0.2816199972783586,0.07674762355753373,0.055553786447440245,0.05605187825790736,0.024941517418135106
3.0710012097477133,2.72312309354653,2.4904515990589076,2.273564624089211,1.1084279092670215,0.6582210360679284,0.8529332723512937,0.7298137371970022,0.7417528739117145,0.37397004809056256,0.3528459325791289,0.2816199972783586,0.08696227985168647,0.055553786447440245,0.04583545012850365,0.024941517418135106
3.0812172112206824,2.733336802439819,2.500679377367426,2.2837797247395173,1.1186425655611814,0.6786504343601507,0.8631497004806903,0.7400292766140879,0.75196887538468,0.3841837569838482,0.36307371088764384,0.2918350979286721,0.08696227985168647,0.055553786447440245,0.05605187825790736,0.024941517418135106
3.0914332126936444,2.743550511333101,2.500679377367426,2.293994825389831,1.128857221855334,0.6786504343601507,0.8631497004806903,0.7502448160311737,0.75196887538468,0.3841837569838482,0.36307371088764384,0.2918350979286721,0.08696227985168647,0.06576848559355142,0.05605187825790736,0.024941517418135106
3.1016492141666134,2.7537642202263903,2.5109071556759375,2.3042099260401443,1.1390718781494868,0.6888651335062583,0.873366128610094,0.7604603554482559,0.7621848768576456,0.39439746587713387,0.36307371088764384,0.3020501985789821,0.08696227985168647,0.06576848559355142,0.06626830638730752,0.035157056835217304
3.1118652156395754,2.7741916380129616,2.5313627122929674,2.314425026690458,1.1492865344436396,0.6990798326523695,0.873366128610094,0.7604603554482559,0.7621848768576456,0.39439746587713387,0.3733014891961588,0.3020501985789821,0.09717693614583922,0.06576848559355142,0.06626830638730752,0.035157056835217304
3.1118652156395754,2.7741916380129616,2.5313627122929674,2.314425026690458,1.1492865344436396,0.6990798326523695,0.8835825567394977,0.7706758948653416,0.7724008783306076,0.4046111747704231,0.3733014891961588,0.3020501985789821,0.09717693614583922,0.06576848559355142,0.06626830638730752,0.035157056835217304
